1.685	59.9589
1.69	60.0489
1.695	60.1359
1.7	60.2239
1.705	60.3119
1.71	60.3999
1.715	60.4899
1.72	60.5789
1.725	60.6679
1.73	60.7569
1.735	60.8499
1.74	60.9419
1.745	61.0349
1.75	61.1279
1.755	61.2189
1.76	61.3079
1.765	61.3979
1.77	61.4869
1.775	61.5769
1.78	61.6639
1.785	61.7579
1.79	61.8519
1.795	61.9459
1.8	62.0389
1.805	62.1319
1.81	62.2259
1.815	62.3189
1.82	62.4119
1.825	62.5059
1.83	62.5959
1.835	62.6869
1.84	62.7779
1.845	62.8679
1.85	62.9539
1.855	63.0399
1.86	63.1259
1.865	63.2099
1.87	63.2969
1.875	63.3769
1.88	63.4539
1.885	63.5319
1.89	63.6089
1.895	63.6859
1.9	63.7639
1.905	63.8409
1.91	63.9179
1.915	63.9909
1.92	64.0649
1.925	64.1399
1.93	64.2149
1.935	64.2909
1.94	64.3669
1.945	64.4429
1.95	64.5189
1.955	64.5949
1.96	64.6759
1.965	64.7589
1.97	64.8439
1.975	64.9289
1.98	65.0149
1.985	65.1039
1.99	65.1939
1.995	65.2829
2	65.3679
2.005	65.4509
2.01	65.5389
2.015	65.6279
2.02	65.7179
2.025	65.8069
2.03	65.8959
2.035	65.9859
2.04	66.0749
2.045	66.1649
2.05	66.2469
2.055	66.3219
2.06	66.3939
2.065	66.4679
2.07	66.5419
2.075	66.6159
2.08	66.6889
2.085	66.7629
2.09	66.8369
2.095	66.9139
2.1	66.9959
2.105	67.0759
2.11	67.1569
2.115	67.2369
2.12	67.3169
2.125	67.3979
2.13	67.4779
2.135	67.5589
2.14	67.6359
2.145	67.7129
2.15	67.7929
2.155	67.8739
2.16	67.9539
2.165	68.0339
2.17	68.1139
2.175	68.1939
2.18	68.2739
2.185	68.3559
2.19	68.4369
2.195	68.5129
2.2	68.5829
2.205	68.6539
2.21	68.7239
2.215	68.7949
2.22	68.8659
2.225	68.9359
2.23	69.0089
2.235	69.0799
2.24	69.1509
2.245	69.2209
2.25	69.2939
2.255	69.3669
2.26	69.4389
2.265	69.5149
2.27	69.5929
2.275	69.6689
2.28	69.7469
2.285	69.8279
2.29	69.9089
2.295	69.9899
2.3	70.0709
2.305	70.1519
2.31	70.2319
2.315	70.3099
2.32	70.3849
2.325	70.4559
