   8.9999999999999992e-05	   2.1507604779300001e-03	
   9.0200000000000011e-05	   2.1513677955400001e-03	
   9.0400000000000002e-05	   2.1519752436700000e-03	
   9.0600000000000007e-05	   2.1525828185099999e-03	
   9.0800000000000012e-05	   2.1531905162200000e-03	
   9.1000000000000003e-05	   2.1537983329800001e-03	
   9.1200000000000008e-05	   2.1544062649599999e-03	
   9.1399999999999999e-05	   2.1550143083100002e-03	
   9.1600000000000004e-05	   2.1556224591999999e-03	
   9.1800000000000009e-05	   2.1562307137799998e-03	
   9.2000000000000000e-05	   2.1568390682100000e-03	
   9.2200000000000005e-05	   2.1574304713800002e-03	
   9.2399999999999996e-05	   2.1580075924700001e-03	
   9.2600000000000001e-05	   2.1585847965600001e-03	
   9.2799999999999992e-05	   2.1591620797900002e-03	
   9.2999999999999997e-05	   2.1597394382900001e-03	
   9.3200000000000002e-05	   2.1603168682200000e-03	
   9.3399999999999993e-05	   2.1608943656999998e-03	
   9.3599999999999998e-05	   2.1614719268600001e-03	
   9.3800000000000003e-05	   2.1620495478300002e-03	
   9.4000000000000008e-05	   2.1626272247500002e-03	
   9.4200000000000013e-05	   2.1632049537300001e-03	
   9.4400000000000004e-05	   2.1637827309100000e-03	
   9.4600000000000009e-05	   2.1643605524000000e-03	
   9.4800000000000000e-05	   2.1649384143299999e-03	
   9.5000000000000005e-05	   2.1655163128000000e-03	
   9.5200000000000010e-05	   2.1660942439499999e-03	
   9.5400000000000001e-05	   2.1666722038800003e-03	
   9.5600000000000006e-05	   2.1672501887100002e-03	
   9.5799999999999998e-05	   2.1678151232400003e-03	
   9.6000000000000002e-05	   2.1683641003499999e-03	
   9.6199999999999994e-05	   2.1689130858199997e-03	
   9.6399999999999999e-05	   2.1694620757500001e-03	
   9.6600000000000003e-05	   2.1700110662399999e-03	
   9.6799999999999995e-05	   2.1705600534200000e-03	
   9.7000000000000000e-05	   2.1711090333900000e-03	
   9.7199999999999991e-05	   2.1716580022500000e-03	
   9.7399999999999996e-05	   2.1722069561100001e-03	
   9.7600000000000014e-05	   2.1727558910700001e-03	
   9.7800000000000006e-05	   2.1733048032400002e-03	
   9.8000000000000010e-05	   2.1738536887300000e-03	
   9.8200000000000002e-05	   2.1744025436400000e-03	
   9.8400000000000007e-05	   2.1749513640600001e-03	
   9.8599999999999998e-05	   2.1755001461100003e-03	
   9.8800000000000003e-05	   2.1760488858899997e-03	
   9.9000000000000008e-05	   2.1765975794900000e-03	
   9.9199999999999999e-05	   2.1771462230299999e-03	
